desc,tsne_x,tsne_y,desc_clear,target,target_num
Квартира на втором этаже. Светлая квартира с большим балконом .  Москва,-15.6526,-38.218124,квартира второй этаж светлый квартира большой балкон москва,квартира,27
Квартира в дизайнерском стиле со светлыми стенами и стеклянной цветной перегородкой.  Москва,14.348632,19.91588,квартира дизайнерский стиль светлый стена стеклянный цветной перегородка москва,квартира,27
Офис + коворкинг с цветными стенами (5 комнат).  Москва,17.716877,18.891268,офис коворкинг цветной стена 5 комната москва,офис,42
Пентхаус с множеством окон и бассейном.  Москва,7.4305673,22.003643,пентхаус множество окно бассейн москва,бассейн,8
Квартира в дизайнерском стиле с темной кухней.  Москва,-17.190546,19.661148,квартира дизайнерский стиль темный кухня москва,квартира,27
Небольшая уютная квартира.  Москва,-28.514154,-21.669983,небольшой уютный квартира москва,квартира,27
Квартира-шоурум в дизайнерском стиле с большой люстрой.  Москва,5.8083267,-0.35207596,квартира шоурум дизайнерский стиль большой люстра москва,квартира,27
Квартира в советском стиле с небольшой библиотекой .  Москва,-29.6482,-19.274384,квартира советский стиль небольшой библиотека москва,квартира,27
Небольшая квартира в светлых тонах с гардеробной .  М,-14.198648,-26.009972,небольшой квартира светлый тон гардеробный м,квартира,27
Замок-дом с просторными комнатами в светлых тонах.  МО,17.15206,-32.169144,замок дом просторный комната светлый тон мо,дом,18
Двухэтажный кирпичный дом с собственной территорией и небольшой детской площадкой. Интерьер в серых тонах.  МО,15.943224,-32.7163,двухэтажный кирпичный дом собственный территория небольшой детский площадка интерьер серый тон мо,дом,18
Светлый двухэтажный дом со своей территорией и небольшой террасой. Интерьер с деревянной отделкой.  МО,16.650883,-33.262497,светлый двухэтажный дом свой территория небольшой терраса интерьер деревянный отделка мо,дом,18
"Светлый большой дом. Интерьер в классическом стиле, с большой светлой кухней.  МО",17.99938,-36.000122,светлый большой дом интерьер классический стиль большой светлый кухня мо,дом,18
Дом с небольшой сауной и цветными стенами.,23.80504,-9.810632,дом небольшой сауна цветной стена,дом,18
Большой двухэтажный дом . Интерьер в классическом стиле с цветными стенами.  МО,17.855658,-34.857487,большой двухэтажный дом интерьер классический стиль цветной стена мо,дом,18
"Дом в классическом стиле, большинство стен в доме с рисунками.  МО",19.113428,-34.542233,дом классический стиль большинство стена дом рисунок мо,дом,18
Дом с деревянной отделкой.  МО,16.680254,-7.898819,дом деревянный отделка мо,дом,18
Уютный дом в классическом стиле с цветными стенами.  МО,17.99066,-34.699455,уютный дом классический стиль цветной стена мо,дом,18
Трехэтажный дом со своей территорией и просторным интерьером.  МО,17.328876,-33.199703,трехэтажный дом свой территория просторный интерьер мо,дом,18
Новый дом со светлым интерьером.  МО,16.082693,-32.029823,новый дом светлый интерьер мо,дом,18
"Белый дом со своей территорией, на ней расположены   Москва",16.43533,-6.6385503,белый дом свой территория располагать москва,дом,18
"Просторный особняк в классическом стиле. В интерьере дома: бассейн, камин, просторные комнаты, светлая кухня, гардеробная, большая терраса и винная комната. Большая территория с деревьями,   МО",23.325476,8.027003,просторный особняк классический стиль интерьер дома бассейн камин просторный комната светлый кухня гардеробный большой терраса винный комната большой территория дерево мо,интерьер,23
"Двухэтажный деревянный дом с собственной большой территорией, на ней расположено  Московская область",14.205759,-13.627043,двухэтажный деревянный дом собственный большой территория располагать московский область,дом,18
Двухэтажный дом с интерьером в светлых тонах с цветными стенами.  МО,17.312407,-33.611187,двухэтажный дом интерьер светлый тон цветной стена мо,дом,18
"Отель с интерьером в светло-бежевых - коричневых тонах. В отеле: аква зона (бассейн, джакузи), тренажёрный зал, конференц-зал и банкетный зал.  МО",22.535715,-8.991492,"отель интерьер светло-бежевый коричневый тон отель аква зона бассейн джакузи ),  тренажерный зал конференц-зал банкетный зал мо",отель,41
"Автобус марки ЛИАЗ в фирменном синем цвете ""Мосгортранс"".  Москва								  СЗАО",-8.757617,2.652242,автобус марка лиаз фирменный синий цвет мосгортранс москва сзао,none,0
"Автобус ЛИАЗ с ""гармошкой"", в фирменном цвете Мосгортранс.  Москва								  СЗАО",-8.706144,2.6259646,"автобус лиаз гармошка "",  фирменный цвет мосгортранс москва сзао",none,0
Пассажирские автобусы частного перевозчика. Разные цвета салона и кузова.  Москва,-10.626413,29.910357,пассажирский автобус частный перевозчик разный цвет салон кузов москва,салон,59
"Длинный извилистый тоннель, три полосы движения.  Москва								  СЗАО",-11.229433,11.660139,длинный извилистый тоннель полоса движение москва сзао,none,0
Короткий тоннель со световыми проемами в сводах.  Москва								  СЗАО,-11.007576,11.941156,короткий тоннель световой проем свод москва сзао,none,0
"Автомобильный тоннель, три полосы движения, световые окна  в крыше.  Москва								  САО",-11.872996,11.472418,автомобильный тоннель полоса движение световой окно крыша москва сао,крыша,34
Непродолжительный трехполосный подземный тоннель с желтыми стенами и световыми окнами в крыше.  Москва								  САО,-12.139151,9.257596,непродолжительный трехполосный подземный тоннель желтый стена световой окно крыша москва сао,крыша,34
"Автомобильный тоннель, двухстороннее движение, изгибы дороги.",23.988031,-3.440012,автомобильный тоннель двухсторонний движение изгиб дорога,дорога,19
"Автомобильный тоннель, одностороннее движение, изгибы дороги.",23.985167,-3.4329982,автомобильный тоннель односторонний движение изгиб дорога,дорога,19
елезобетонный ост еку Москву.,6.3526416,16.043617,елезобетонный ост еку москва,none,0
"Мост через реку Москва, железобетонные конструкции, панорамный вид.",21.179209,-7.6382093,мост река москва железобетонный конструкция панорамный вид,река,56
"Живописное граффити на колоннах моста, железнодорожные полосы.",-1.1690705,11.931874,живописный граффити колонна мост железнодорожный полоса,none,0
Подъезд сталинского дома с винтовой лестницей необычной треугольной формы.  Москва								  СЗАО,-10.537535,-1.6920124,подъезд сталинский дом винтовой лестница необычный треугольный форма москва сзао,подъезд,50
"Подъезд доходного дома начала XX века. Широкие лестничные пролеты, оригинальные деревянные двери, медальоны с античными сюжетами на стенах.  Москва								  ЦАО",-10.02394,-2.1720667,подъезд доходный дом начало xx век широкий лестничный пролет оригинальный деревянный дверь медальон античный сюжет стена москва цао,подъезд,50
"Парадная с красивой полукруглой лестницей, большими окнами, светлыми стенами.  Москва								  ЦАО",32.42203,26.135986,парадный красивый полукруглый лестница большой окно светлый стена москва цао,none,0
"Чистый, ухоженный подъезд с винтовой лестницей и шахтой лифта.   Москва								  ЦАО",-24.87637,0.4824118,чистый ухоженный подъезд винтовой лестница шахта лифт москва цао,подъезд,50
"Типичный подъезд доходного дома рубежа XIX-XX столетий, метлахская плитка, светлае стены, винтовая лестница и шахта лифта.  Москва								  ЦАО",-10.874597,13.290025,типичный подъезд доходный дом рубеж xix xx столетие метлахский плитка светлай стена винтовой лестница шахта лифт москва цао,подъезд,50
Небольшая уютная лестничная клетка в старом доходном доме.  Москва								  ЦАО,-10.946401,-0.3405993,небольшой уютный лестничный клетка старый доходный дом москва цао,дом,18
Москва,-26.433035,29.440315,москва,none,0
"Эксплуатируемая крыша, в городской застройке, панорамный вид на  красивую набережную и реку, металлическое ограждение. Объект с большой площадью остекления.",24.168705,-26.845846,эксплуатировать крыша городской застройка панорамный вид красивый набережная река металлический ограждение объект большой площадь остекление,крыша,34
"Крыша с панорамой города, Москва река, набережная, вид на Москва Сити.",3.8996596,-38.256435,крыша панорама город москва река набережная вид москва сити,крыша,34
"Крыша с красивым видом на город, набережная, Москва река, хороший ракурс комплекса Москва Сити.",4.6404905,-38.182377,крыша красивый вид город набережная москва река хороший ракурс комплекс москва сити,крыша,34
"Крыша, панорама города.",7.1631327,-39.24485,крыша панорама город,крыша,34
"Крыша в высотном здании, панорама города.",3.1725605,-40.09095,крыша высотный здание панорама город,крыша,34
Крыша с видом на современную городскую застройку.,7.399401,-22.425282,крыша вид современный городской застройка,крыша,34
Крыша  с панорамным видом города.,4.603511,-36.66321,крыша панорамный вид город,крыша,34
Крыша многоэтажного здания с панорамным видом города.,2.1305146,-37.634857,крыша многоэтажный здание панорамный вид город,крыша,34
Крыша с панорамным видом на город.,4.472817,-36.658337,крыша панорамный вид город,крыша,34
"Крыша многоэтажного здания, центр города, панорамный вид города.",2.218168,-37.7839,крыша многоэтажный здание центр город панорамный вид город,крыша,34
Крыша высотного здания с панорамным видом города.,2.5426147,-39.05106,крыша высотный здание панорамный вид город,крыша,34
"Эксплуатируемая крыша высотного здания, панорамный вид города, большая площадь остекления фасада.",1.3624018,-39.80286,эксплуатировать крыша высотный здание панорамный вид город большой площадь остекление фасад,крыша,34
"Крыша высотного здания, панорамный вид города.",2.628665,-39.042057,крыша высотный здание панорамный вид город,крыша,34
"Крыша высотного здания, панорамный вид города.",2.5607765,-39.065037,крыша высотный здание панорамный вид город,крыша,34
"Крыша высотного здания, панорамный вид города. Вид на комплекс Москва Сити.",3.1431339,-38.40284,крыша высотный здание панорамный вид город вид комплекс москва сити,крыша,34
Разноцветные грузовые контейнеры. Технические проезды и площадки.,-6.4221582,-0.68625927,разноцветный грузовой контейнер технический проезд площадка,площадка,46
"Современный жилой комплекс, использована интересная геометрия фасадов, лаконичное цветовое решение фасадов,  внутридворовая рекреационная зона, детская и спортивная площадки.",-19.991158,13.5258045,современный жилой комплекс использовать интересный геометрия фасад лаконичный цветовой решение фасад внутридворовый рекреационный зона детский спортивный площадка,комплекс,32
Современные детская и спортивная площадки.,18.641808,3.9166436,современный детский спортивный площадка,площадка,46
Современные детская и спортивная\r\nплощадки.,18.667503,5.795929,современный детский спортивный r пплощадка,none,0
"Современный жилой комплекс,  ярко выраженная геометрия фасадов, художественные элементы - вставки, большая площадь остекления.",3.298066,-2.3566608,современный жилой комплекс ярко выражать геометрия фасад художественный элемент вставка большой площадь остекление,комплекс,32
"Жилой район, комплекс, постройка советского периода, придомовые парковки, рекреационная зона отдыха, детские площадки. Многоэтажные жилые строения. Набережная.",-27.405006,0.57498664,жилой район комплекс постройка советский период придомовый парковка рекреационный зона отдых детский площадка многоэтажный жилой строение набережная,район,55
"Современный жилой комплекс, высотная застройка, фасады в теплой цветовой  гамме, большие окна, многофункциональная рекреационная зона, детские и спортивные площадки, зеленые насаждения. Набережная реки.",23.223734,4.960663,современный жилой комплекс высотный застройка фасад теплый цветовой гамма большой окно многофункциональный рекреационный зона детский спортивный площадка зеленый насаждение набережная река,комплекс,32
"Живописная набережная с жилым комплексом, стиль модерн, красивые элементы декора на фасадах, колонны, лестница , вензеля, ковка. Мост через реку.",-2.3379526,11.549322,живописный набережная жилой комплекс стиль модерн красивый элемент декор фасад колонна лестница вензель ковка мост река,набережная,39
"Живописная набережная вдоль жилой застройки, многофункциональная зона рекреации, спортивные и детские площадки. Река. Панорамный вид.",12.878301,0.7571335,живописный набережная вдоль жилой застройка многофункциональный зона рекреация спортивный детский площадка река панорамный вид,набережная,39
"Комплекс располагается на берегу реки, так же там расположены живописные набережные и искусственный каналы.   МО",-14.03791,6.989795,комплекс располагаться берег река располагать живописный набережная искусственный канал мо,комплекс,32
"Двор в стиле ранней советской архитектуры, трехэтажные здания, атмосферное пространство, вид на Останкинскую телебашню.",0.8828454,-38.207214,двор стиль ранний советский архитектура трехэтажный здание атмосферный пространство вид останкинский телебашня,здание,22
"Атмосферный двор преимущественно двух, трехэтажная жилая застройка, арочный внутридомовой проезд , ворота.",-2.0139773,8.426045,атмосферный двор преимущественно трехэтажный жилой застройка арочный внутридомовый проезд ворота,none,0
"Двор застройки в советском стиле, кирпичная постройка.",3.072669,12.397703,двор застройка советский стиль кирпичный постройка,none,0
"Застройка 18 го века из красного кирпича, атмосферный двор, арочный своды окон.",-1.0776777,10.1921425,застройка 18 го век красный кирпич атмосферный двор арочный свод окно,none,0
"Двор современного жилого комплекса, остекленная входная группа,  лестница. Жилой комплекс на рельефе.",-27.386803,-6.1161337,двор современный жилой комплекс остеклять входной группа лестница жилой комплекс рельеф,комплекс,32
"Внутридворовое пространство современного жилого комплекса, рекреация, стоянки для автомобилей, зеленые насаждения.",-8.683258,8.620901,внутридворовый пространство современный жилой комплекс рекреация стоянка автомобиль зеленый насаждение,пространство,54
"Придомовая территория, двор, постройка советского периода, арка, парковка, зеленые насаждения, уютный двор.",-4.3314605,10.403003,придомовый территория двор постройка советский период арка парковка зеленый насаждение уютный двор,парковка,44
"Двор, городская среда, автомобильная открытая парковка. Постройки советского периода.",-5.164451,8.648256,двор городской среда автомобильный открытый парковка постройка советский период,парковка,44
"Двор с двухэтажными домами,   Долгопрудный",31.872883,2.5318012,двор двухэтажный дом долгопрудный,дом,18
"Застройка в классическом стиле, использование элементов декора на фасадах, зеленые насаждения в придомовой территории. Детская площадка.",42.424908,20.013784,застройка классический стиль использование элемент декор фасад зеленый насаждение придомовый территория детский площадка,площадка,46
"Застройка в классическом стиле, использование элементов декора на фасадах, лепнина, балкон над входной группой, пилястры, зеленые насаждения в придомовой территории.",43.60094,20.02519,застройка классический стиль использование элемент декор фасад лепнина балкон входной группа пилястра зеленый насаждение придомовый территория,none,0
"Застройка в классическом стиле, рустика на фасадах, зеленые насаждения в придомовой территории. Фасад в теплых тонах, использование элементов декора на фасадах, лепнина.",43.351383,19.517262,застройка классический стиль рустика фасад зеленый насаждение придомовый территория фасад теплый тон использование элемент декор фасад лепнина,none,0
"Застройка в классическом стиле, использование элементов декора на фасадах, лепнина, балкон над входной группой, пилястры, зеленые насаждения в придомовой территории.  Рустика, теплые тона фасадов.",43.68451,19.797672,застройка классический стиль использование элемент декор фасад лепнина балкон входной группа пилястра зеленый насаждение придомовый территория рустика теплый тон фасад,none,0
"Жилое здание в  классическом стиле, использование элементов декора на фасадах, лепнина, рустика, пилястры, зеленые насаждения в придомовой территории. Входная группа оформлена колоннами. Теплая цветовая гамма фасада.",43.75701,20.570635,жилой здание классический стиль использование элемент декор фасад лепнина рустика пилястра зеленый насаждение придомовый территория входной группа оформлять колонна теплый цветовой гамма фасад,здание,22
"Застройка в классическом стиле, использование элементов декора на фасадах, лепнина,  пилястры, зеленые насаждения в придомовой территории.",43.013973,19.858677,застройка классический стиль использование элемент декор фасад лепнина пилястра зеленый насаждение придомовый территория,none,0
"Застройка в классическом стиле, использование элементов декора на фасадах, лепнина, рустика, пилястры, зеленые насаждения в придомовой территории. Фасад решен  в теплых тонах.",43.66824,19.788265,застройка классический стиль использование элемент декор фасад лепнина рустика пилястра зеленый насаждение придомовый территория фасад решать теплый тон,none,0
"Строение в классическом стиле, светлый фасад здания, городская среда.",21.9043,17.581623,строение классический стиль светлый фасад здание городской среда,здание,22
"Атмосферное место, уютная входная группа,  постройка классического стиля из красного кирпича, большие окна, зеленые насаждения, высокие потолки внутри помещения.",22.561382,11.064775,атмосферный место уютный входной группа постройка классический стиль красный кирпич большой окно зеленый насаждение высокий потолок внутри помещение,помещение,51
"Витрина, городская среда, большие окна, внутри кирпичная отделка стен. Светлое пространство.",25.080145,16.258947,витрина городской среда большой окно внутри кирпичный отделка стена светлый пространство,пространство,54
"Витрина, большие окна, городская среда.",24.319735,17.093298,витрина большой окно городской среда,none,0
"Витрина в здании классического стиля, светлое цветовое решение фасада. Большие окна.",23.68437,13.908431,витрина здание классический стиль светлый цветовой решение фасад большой окно,здание,22
"Городская среда, витрина в здании классического стиля, на фасаде очень красивые элементы декора, большие окна.",24.41269,17.949778,городской среда витрина здание классический стиль фасад очень красивый элемент декор большой окно,здание,22
"Витрина , светлый фасад, большие окна.",34.02971,15.581758,витрина светлый фасад большой окно,none,0
"Витрина в городской среде, светлый фасад.",20.886503,17.839521,витрина городской среда светлый фасад,none,0
"Витрина в здании классического стиля, постройка из красного кирпича. Большое окно.",23.683065,14.001736,витрина здание классический стиль постройка красный кирпич большой окно,здание,22
"Светлый фасад здания, кирпичное строение, рустика , большие окна. Уютная атмосфера внутри.",24.79189,16.029549,светлый фасад здание кирпичный строение рустика большой окно уютный атмосфера внутри,здание,22
"Витрина, светлый фасад здания, городская среда, большие окна.",23.548777,16.93094,витрина светлый фасад здание городской среда большой окно,здание,22
"Здание в классическом стиле, светлый фасад, большие окна, городская среда.",23.23013,16.851711,здание классический стиль светлый фасад большой окно городской среда,здание,22
"Ровное зеленое поле, расположенное на берегу реки.  Аносино",-14.265298,6.9899664,ровный зеленый поле располагать берег река аносино,река,56
Река протекает вдоль хвойного леса. Берега реки соединены между собой деревянными навесными мостикам.  Снигири,-14.817297,15.566374,река протекать вдоль хвойный лес берег река соединять деревянный навесный мостик снигирь,река,56
"Живописный место с водоемом, окруженное лесом, с видом на город.",10.817003,-27.735811,живописный место водоем окружать лес вид город,вид,13
"Водоем, расположенный вблизи леса в черте города.",-8.57767,-18.543642,водоем располагать вблизи лес черта город,none,0
"Лес, располагающийся недалеко от реки.",2.9949036,17.45368,лес располагаться недалеко река,река,56
"Песчаный пляж, расположенный в непосредственной близости от леса.",-8.581974,-10.778282,песчаный пляж располагать непосредственный близость лес,пляж,48
"Песчаный карьер, расположенный в живописном месте рядом с водоемом и окруженный лесом. В центре водоема есть небольшой песчаный островок.",5.098518,2.9922693,песчаный карьер располагать живописный место рядом водоем окружать лес центр водоем небольшой песчаный островок,центр,74
"Живописный песчаный пляж, расположенный возле леса.",-4.689147,-13.501045,живописный песчаный пляж располагать возле лес,пляж,48
Пляжная зона с беседками.,-9.397663,10.9379425,пляжный зона беседка,none,0
Пляж с песчаным заходом.,-8.12497,-14.538508,пляж песчаный заход,пляж,48
"Конюшня с отдельными дениками, комнатой для инвентаря и собственным загоном.   Московская область",-4.4247613,-7.1623125,конюшня отдельный деника комната инвентарь собственный загон московский область,none,0
"Современный актовый зал школы. Просторное помещение с звуковым и видеооборудованием, большой холл.",24.23346,-6.635317,современный актовый зал школа просторный помещение звуковой видеооборудование большой холл,зал,20
"В помещении есть 3 зала. Актовый выполнен в серой цветовой гамме, есть небольшой зал с роялем и спортивный зал.",23.603794,0.30161655,помещение 3 зал актовый выполнять серый цветовой гамма небольшой зал рояль спортивный зал,помещение,51
Небольшой зал с напольным покрытием в виде линолеума.,15.098381,-18.564404,небольшой зал напольный покрытие вид линолеум,зал,20
Небольшой актовый зал со стульями и небольшой сценой.,24.397821,-1.440169,небольшой актовый зал стул небольшой сцена,зал,20
"В помещении есть два зала - концертный с цветными кожаными креслами и спортивный в баскетбольным кольцом, футбольными воротами и разметкой на полу.",23.593624,0.37345153,помещение зал концертный цветной кожаный кресло спортивный баскетбольный кольцо футбольный ворота разметка пол,помещение,51
Актовый зал школы с просторным холлом и разноцветными сиденьями.,24.914885,-5.304066,актовый зал школа просторный холл разноцветный сидение,зал,20
Небольшой зал в школе  мягкими сиденьями. В зале есть необходимая аппаратура для звука и пианино.,30.398394,-1.7617655,небольшой зал школа мягкий сидение зал необходимый аппаратура звук пианино,зал,20
Просторный хореографический зал с деревянным паркетом. На стенах развешаны зеркала.,-13.909361,-20.252525,просторный хореографический зал деревянный паркет стена развешивать зеркало,зал,20
Зал в бардовых тонах с мягкими сиденьями.,25.010078,-11.808155,зал бардовый тон мягкий сидение,зал,20
Помещение в желто-зеленых тонах. Есть 2 зала - спортивный и актовый с пианино.,25.129562,-5.6484685,помещение желто-зеленый тон 2 зал спортивный актовый пианино,помещение,51
Два больших зала - концертный в серых тонах и спортивный с нанесенной на пол разметкой.,34.674454,-8.086224,большой зал концертный серый тон спортивный наносить пол разметка,зал,20
Небольшой зал со сценой и стульями.,24.368805,-1.4367975,небольшой зал сцена стул,зал,20
Небольшой зал с отличным ремонтом и мягкими креслами.,15.0681095,2.7011395,небольшой зал отличный ремонт мягкий кресло,зал,20
"Два небольших зала в светлых тонах, один танцевальный, другой - с небольшой сценой.",38.98132,-13.54639,небольшой зал светлый тон танцевальный небольшой сцена,зал,20
"В помещении находятся три зала разных размеров, с советским интерьером. Один из залов - танцевальный.",22.709255,3.2703779,помещение находиться зал разный размер советский интерьер зал танцевальный,помещение,51
Два маленьких зала для детей с хорошим ремонтом.,23.49489,-1.9534892,маленький зала ребенок хороший ремонт,зала,21
Галерея в стиле лофт в черно-белых тонах.  Москва,11.24408,22.51707,галерея стиль лофт черно-белый тон москва,галерея,14
Галерея в классическом стиле.,5.9900727,-18.69037,галерея классический стиль,галерея,14
Галерея с цветными стенами.,6.248365,-18.68098,галерея цветной стена,галерея,14
Белоснежная галерея.,-6.323683,-20.481628,белоснежный галерея,галерея,14
Светлый холл для выставок.  Москва,7.7049937,-14.239084,светлый холл выставка москва,холл,73
Светлая галерея.,2.3588293,-19.31667,светлый галерея,галерея,14
Светлое пространство для выставок.  Москва,7.6935687,-14.27962,светлый пространство выставка москва,пространство,54
Большое пространство в стиле хайтек.,18.732367,-15.984577,большой пространство стиль хайтек,пространство,54
Галерея с панорамными окнами.,7.162308,-21.788664,галерея панорамный окно,галерея,14
Светлое пространство .,9.642881,-25.657623,светлый пространство,пространство,54
Большое двухуровневое пространство для проведения выставок.,27.680483,10.3047695,большой двухуровневый пространство проведение выставка,пространство,54
Небольшая галерея с панорамными окнами.,7.3916807,-21.883244,небольшой галерея панорамный окно,галерея,14
Двухуровневая галерея с небольшис стекланным кабинетом на 2 этаже.,-5.180877,8.369777,двухуровневый галерея небольшис стеклать кабинет 2 этаж,галерея,14
Небольшая галерея в современном стиле.,8.381408,-19.112873,небольшой галерея современный стиль,галерея,14
Светлая просторная галлерея с большими окнами в стиле минимализм.,27.869972,19.896122,светлый просторный галлерея большой окно стиль минимализм,none,0
Большое светлое пространство.,35.978043,14.835621,большой светлый пространство,пространство,54
Москва,-24.457666,27.861824,москва,none,0
Москва,-25.781672,27.410162,москва,none,0
"Дом культуры постройка советского периода, интерьеры в советском стиле,большие окна, актовый зал, многофункциональное пространство.",26.617807,9.3430195,дом культура постройка советский период интерьер советский стиль большой окно актовый зал многофункциональный пространство,дом,18
Москва,-27.099598,27.786491,москва,none,0
В помещении есть два больших танцевальных зала с деревянным паркетом.,20.943787,-8.849364,помещение большой танцевальный зал деревянный паркет,помещение,51
"Интерьер аудитории в советском стиле. Светлые стены, на полу паркет.",3.353117,12.653906,интерьер аудитория советский стиль светлый стена пол паркет,интерьер,23
"Интерьер выполнен в желто-белом цвете, украшен колоннами.",7.5785866,18.006174,интерьер выполнять желтый белый цвет украшать колонна,интерьер,23
"Дом культурны в желтых тонах, украшенные лепниной и колоннами.",8.993909,18.790342,дом культурный желтый тон украшать лепнина колонна,дом,18
Большой зал в холодных тонах с мраморной напольной плиткой.,20.87714,-9.935276,большой зал холодный тон мраморный напольный плитка,зал,20
