Link,Description,Photo,Address,Price
https://kino-bank.com/listings/loft-2-h-etazhnyj/,"Лофт 2-х этажный ",https://kino-bank.com//upload/iblock/964/9645cca45956ffe1fce6ff203343239a.jpg https://kino-bank.com//upload/iblock/1a1/1a1629216315f2ce0aa2d7bd74a972ab.jpg https://kino-bank.com//upload/iblock/503/503ec8b326cd77ef6375671b3f885cf5.jpg https://kino-bank.com//upload/iblock/95a/95a1d2836cea9e1ade67529395b1f015.jpg https://kino-bank.com//upload/iblock/698/6988154979c0410ff0741aa39a19f919.jpg https://kino-bank.com//upload/iblock/37d/37d7aa0a96458554a82e4eee8f9a6cc1.jpg https://kino-bank.com//upload/iblock/021/0215957f92da99de2a67f36e83e2ba58.jpg https://kino-bank.com//upload/iblock/ee6/ee6665a99bcea4908769ac05f8b4d753.jpg https://kino-bank.com//upload/iblock/bc0/bc0aa7b6e4762cbe111231bc44b69332.jpg https://kino-bank.com//upload/iblock/af2/af293952626b0c43d1adcf9e08c9bf2a.jpg https://kino-bank.com//upload/iblock/c66/c667bb6912c60358736db682f7449159.jpg https://kino-bank.com//upload/iblock/607/607a75cdc14428fb035e0f4bbb442fdd.jpg,,0
https://kino-bank.com/listings/svetlaya-kvartira/,"Светлая квартира ОБЪЕКТ НАХОДИТСЯ В АРХИВЕ ",https://kino-bank.com//upload/iblock/27e/27ef9bd491aba8ea2e41d6ad425cc7fd.jpg https://kino-bank.com//upload/iblock/762/7620f0d6a46ae07afbe01ed5509978ed.jpg https://kino-bank.com//upload/iblock/796/79653523c3e6ce235b4051c7bfc322ff.jpg https://kino-bank.com//upload/iblock/9d0/9d08d5b57f30e973e81bb14410918387.jpg https://kino-bank.com//upload/iblock/037/03792ba065ee5e05bff164d4aada82c9.jpg https://kino-bank.com//upload/iblock/448/4481e108e3f425b40942dc106006efcb.jpg https://kino-bank.com//upload/iblock/288/288996df63eba00e08a8a5a4135a1b8d.jpg https://kino-bank.com//upload/iblock/8e0/8e003ac79635f4551c07829222a96184.jpg https://kino-bank.com//upload/iblock/653/6534cabc2d152ee927089f6d79dfdda0.jpg https://kino-bank.com//upload/iblock/d43/d43f7a226770625ef58928fce5175132.jpg https://kino-bank.com//upload/iblock/3a2/3a27119dd955701e3454ceab8c79b692.jpg https://kino-bank.com//upload/iblock/777/777c5f87925f357b1783c98adaac631f.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-korolev-2/,"Двухкомнатная квартира (Королев) ",https://kino-bank.com//upload/iblock/85d/85d787632d6af970ada74cf41da1601f.jpeg https://kino-bank.com//upload/iblock/4cd/4cdf476f245f045cd38c7cd93528a8e2.jpeg https://kino-bank.com//upload/iblock/73e/73e9be21c15dd9c169542514b129f3bf.jpeg https://kino-bank.com//upload/iblock/b57/b57558d0385185c10bd475bd85a18e9e.jpeg https://kino-bank.com//upload/iblock/493/4932757de5ab73f79213902f9242fb05.jpeg https://kino-bank.com//upload/iblock/813/813d1d843f5076aa2923f10ddd9966cc.jpeg https://kino-bank.com//upload/iblock/d59/d597f4af607641e13c6900fa7df3f884.jpeg https://kino-bank.com//upload/iblock/394/3946d937a466e8b0634534050dc3f712.jpeg https://kino-bank.com//upload/iblock/1a9/1a977ea63611a29f450bdd4100b996fe.jpeg https://kino-bank.com//upload/iblock/8ab/8abd1607a4c6ad1f61ba51530be8a487.jpeg https://kino-bank.com//upload/iblock/4d1/4d14e1ca3f9c831eb16c2969c6ed7556.jpeg https://kino-bank.com//upload/iblock/5b8/5b83e89ebb02b44304e1239066cd77a1.jpeg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-chertanovo/,"Трехкомнатная квартира (Чертаново) ",https://kino-bank.com//upload/iblock/ada/adacff437efb064443b3e5176af33453.jpg https://kino-bank.com//upload/iblock/3c8/3c83034f86fdc684d222c06d2f1c65b0.jpg https://kino-bank.com//upload/iblock/f4a/f4a7f9e340e56ea78011ea38b93e2fb0.jpg https://kino-bank.com//upload/iblock/5ca/5cad05877d79ddc07291d7cd7eea059e.jpg https://kino-bank.com//upload/iblock/b86/b86f139b88cfb672a9f61010d3384f2e.jpg https://kino-bank.com//upload/iblock/147/1478854318ad60ba3673dcf667034e1d.jpg https://kino-bank.com//upload/iblock/e9a/e9a50fb00e7eac254625ca78eb18ceac.jpg https://kino-bank.com//upload/iblock/01d/01d455bcca9c4d73fc349b2850c587b5.jpg https://kino-bank.com//upload/iblock/115/115318f1e4f049147468fbd2d2cf8878.jpg https://kino-bank.com//upload/iblock/2a5/2a547dbb7173410b25e42f05d2ab3544.jpg https://kino-bank.com//upload/iblock/33b/33b9b3260c90c20f7f6bf7c0d833c8ca.jpg https://kino-bank.com//upload/iblock/b8d/b8d1490c7d7731a6124a34cf8b6f40b7.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-9/,"Трехкомнатная квартира ",https://kino-bank.com//upload/iblock/24a/24a07122974227ea4258923f5b629daa.jpg https://kino-bank.com//upload/iblock/2f1/2f147b082d5a4d40ef4d91d586cc19ff.jpg https://kino-bank.com//upload/iblock/46b/46ba8c71e2c8bc13548bc6ee8bebb1bb.jpg https://kino-bank.com//upload/iblock/5ad/5ad911113248982d904f157dc4d670de.jpg https://kino-bank.com//upload/iblock/32c/32c9218cdae9d7970acd640883cc86c4.jpg https://kino-bank.com//upload/iblock/70e/70e0452f2c19ed99aea6ed64ef0d20ce.jpg https://kino-bank.com//upload/iblock/636/636f48476fa64751e306a5502a7d7dc6.jpg https://kino-bank.com//upload/iblock/355/355ff457cbc55fbf48e4c8084abb9f06.jpg https://kino-bank.com//upload/iblock/bb2/bb244c09e5283b0be503add13dd83210.jpg https://kino-bank.com//upload/iblock/6a4/6a47c3d21cabc1097945572abae44380.jpg https://kino-bank.com//upload/iblock/404/4043cb4bcab912fcfa9ac25d76b309e2.jpg https://kino-bank.com//upload/iblock/9cf/9cfa1c5ecb6c2bc7792c728a2d52c7e7.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-dybenko-3/,"Трехкомнатная квартира (Дыбенко) ",https://kino-bank.com//upload/iblock/8ab/8abfc44f1b81c18ff8f0d55f399001a7.jpg https://kino-bank.com//upload/iblock/d5b/d5b0d539ccd7cba0ac3f659256b20d5a.jpg https://kino-bank.com//upload/iblock/143/1435d7de9b693b78ffdcd8aa2bb88d52.jpg https://kino-bank.com//upload/iblock/d17/d170a86fea064aaccfa22e8b28deb4fd.jpg https://kino-bank.com//upload/iblock/99e/99e105dad20facd255a728f0fd4be636.jpg https://kino-bank.com//upload/iblock/2b9/2b9840714634fdb3291fe600433a4c98.jpg https://kino-bank.com//upload/iblock/a4a/a4ac7e296f41e3c6da85741931c68035.jpg https://kino-bank.com//upload/iblock/235/23548828008e1919915ed850d20155fc.jpg https://kino-bank.com//upload/iblock/b38/b383b7c22d1b4bd0c0633f0f70770d30.jpg https://kino-bank.com//upload/iblock/85f/85fd50d71e906c5bd77be928793518d7.jpg https://kino-bank.com//upload/iblock/d19/d191c6245c8c1cbf910a53a1d5f26089.jpg https://kino-bank.com//upload/iblock/80f/80ff9aec6d742834cafd05dbb8bc3eea.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-korolev/,"Двухкомнатная квартира (Королев) ",https://kino-bank.com//upload/iblock/8b0/8b01c47201f2fda71fafa8204757ba67.jpeg https://kino-bank.com//upload/iblock/5d2/5d225385953decfe32079e866c1f8676.jpeg https://kino-bank.com//upload/iblock/b4d/b4d5b617b3019f4b88ec74a37f8e7cf1.jpeg https://kino-bank.com//upload/iblock/494/4947b3b1e5e16f1e628505cff2551df0.jpeg https://kino-bank.com//upload/iblock/454/4540470887744f59301e722068f68f91.jpeg https://kino-bank.com//upload/iblock/b31/b312d1ee9a7dcbd5a54cfb62f43d9f10.jpeg https://kino-bank.com//upload/iblock/a3e/a3e7253e008e14f2941aec64dbd136cf.jpeg https://kino-bank.com//upload/iblock/78b/78b59fcc95d39eca7f70a16913ecf040.jpeg https://kino-bank.com//upload/iblock/210/2100d8355cf5993abc32cc8a7ea7f918.jpeg https://kino-bank.com//upload/iblock/28a/28ad3050783ab400a2a5ac67d5a8dde5.jpeg https://kino-bank.com//upload/iblock/7cd/7cd7d5d87ade1fe114263bb978354fb7.jpeg https://kino-bank.com//upload/iblock/344/34407f9e55a16603febf59d0a83b98ef.jpeg,,0
https://kino-bank.com/listings/sovetskaya-kvartira/,"Советская квартира ОБЪЕКТ НАХОДИТСЯ В АРХИВЕ ",https://kino-bank.com//upload/iblock/a2c/a2ce67c34417554ff29be4ed10e5fc30.jpeg https://kino-bank.com//upload/iblock/dc4/dc4b7533348fcf0bec391eb9a2667ed1.jpeg https://kino-bank.com//upload/iblock/c43/c432f2142b6b5f958359644e39c3ab72.jpeg https://kino-bank.com//upload/iblock/020/020e0054ecbb57acf193c66b7aec511d.jpeg https://kino-bank.com//upload/iblock/f47/f4709325ab78b8338b7c5e4a9e4a6332.jpeg https://kino-bank.com//upload/iblock/2a7/2a773a7ed9ad2ec5d4d93ea7d6cb4cf4.jpeg https://kino-bank.com//upload/iblock/179/179c80bc970d4c7668dca6ac1798beb8.jpeg https://kino-bank.com//upload/iblock/e69/e696f3d154f743b03052b90fec57a66e.jpeg https://kino-bank.com//upload/iblock/e15/e1554acdcd2b641e763f635faac3d2cd.jpeg https://kino-bank.com//upload/iblock/010/010c03609cee86121f9e1475de8fba67.jpeg https://kino-bank.com//upload/iblock/ad5/ad54025516c84eec5bf018d6372145c4.jpeg https://kino-bank.com//upload/iblock/6d8/6d82cda5663ef410787596a6dffdb883.jpeg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-8/,"Трехкомнатная квартира ",https://kino-bank.com//upload/iblock/110/1108fb5d87dd58e71ae8084f13cbee46.jpg https://kino-bank.com//upload/iblock/7c6/7c63b8133983c12d4408976c0963d3bc.jpg https://kino-bank.com//upload/iblock/4a3/4a3118771521bbdea27a872f7d1240d2.jpg https://kino-bank.com//upload/iblock/42d/42d200b382bc2fcdc48ee504a0ddf5c0.jpg https://kino-bank.com//upload/iblock/2c4/2c463358fe5eca127595510521730be5.jpg https://kino-bank.com//upload/iblock/99f/99f2313bbe5e9ffd5e0f26598a560d24.jpg https://kino-bank.com//upload/iblock/fdd/fdd5b72e88ae55e25d49172a925e56d2.jpg https://kino-bank.com//upload/iblock/aeb/aeb9f0b7c40ca5a1b64c6bb8f114c5e1.jpg https://kino-bank.com//upload/iblock/18f/18f69d31acb48ba170cd1371a0aeefbe.jpg https://kino-bank.com//upload/iblock/917/917834b80e7586bd88495655620798be.jpg https://kino-bank.com//upload/iblock/033/033678a98c2c6ec72bd2f649461610a6.jpg https://kino-bank.com//upload/iblock/a2e/a2e923922e55aec06bc14470977d1bfa.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-7/,"Трехкомнатная квартира ",https://kino-bank.com//upload/iblock/3d7/3d7ee10cbabcac9a41b7fa3bdd887222.jpg https://kino-bank.com//upload/iblock/deb/debd6a532f390700e63d9a618621122a.jpg https://kino-bank.com//upload/iblock/757/757fe8e2afac217ae18b459fc2dc56e1.jpg https://kino-bank.com//upload/iblock/44a/44af18029943370590fd65d64eee67e4.jpg https://kino-bank.com//upload/iblock/ef3/ef3d8c7f8dd7e38320362e4e72886231.jpg https://kino-bank.com//upload/iblock/bcd/bcd03232faadd98252158f71a2a8b2d0.jpg https://kino-bank.com//upload/iblock/c4e/c4e86eab29d0a4a264fdb1746734407c.jpg https://kino-bank.com//upload/iblock/411/4117efb29aa9d5c35dfe827bea160b3e.jpg https://kino-bank.com//upload/iblock/a23/a23a220480f05a55671bbb32b03ec8c8.jpg https://kino-bank.com//upload/iblock/718/718dd7e676f38d79fb919172b527872e.jpg https://kino-bank.com//upload/iblock/389/389c607a4d4a49e9bfe37c9dd8b432be.jpg https://kino-bank.com//upload/iblock/b18/b1822d93e58d0a48522045d3c72d1e05.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-9/,"Двухкомнатная квартира ",https://kino-bank.com//upload/iblock/2f6/2f61e4560c1792c115993e42c413b4e6.jpg https://kino-bank.com//upload/iblock/726/7265a3d43edeaf873768b2d9f26a3e4a.jpg https://kino-bank.com//upload/iblock/a27/a2794611b3fcc53a9de98f16f91cf253.jpg https://kino-bank.com//upload/iblock/73a/73aaee402639822c5a57c405d18491ad.jpg https://kino-bank.com//upload/iblock/244/24492fceeb39a59f5ae3d2a095197d5f.jpg https://kino-bank.com//upload/iblock/73b/73b3668b6256246567c63c6032475d86.jpg https://kino-bank.com//upload/iblock/1cc/1cce9c5691bebf77d4cc3a8ed53a03da.jpg https://kino-bank.com//upload/iblock/f4c/f4c18b907eefcc45cade22dc22a13d3a.jpg https://kino-bank.com//upload/iblock/ff8/ff8ec9b2a9fc9ab2e58d0b36ab9d385d.jpg https://kino-bank.com//upload/iblock/d5f/d5f54c62f5e2e8c752c11970cfe33a5b.jpg https://kino-bank.com//upload/iblock/7b1/7b18f98e5815342666929b7b48644766.jpg https://kino-bank.com//upload/iblock/623/623a77bbdb679a7922240829415ab61a.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-dybenko-2/,"Двухкомнатная квартира (Дыбенко) ",https://kino-bank.com//upload/iblock/ebf/ebffe3b1d360bef15715194b7ba80ce1.jpg https://kino-bank.com//upload/iblock/0b3/0b3518f27eeeb29a786cf3bdd11b9860.jpg https://kino-bank.com//upload/iblock/885/88596781c8603a97c43001dbd1e9e960.jpg https://kino-bank.com//upload/iblock/7d8/7d82aa42a678a757774ccdd171b290c2.jpg https://kino-bank.com//upload/iblock/936/936c0e3a3d117197e509e954ae532e77.jpg https://kino-bank.com//upload/iblock/6e0/6e07e605247d9916e8a78c376bd78fb3.jpg https://kino-bank.com//upload/iblock/4e3/4e3e7d46be53aba6803e7b65cac7f4c4.jpg https://kino-bank.com//upload/iblock/d01/d01a68b5b05c7a817338dec488614cd5.jpg https://kino-bank.com//upload/iblock/c54/c5434efc4123861b581e1219c5f9e030.jpg https://kino-bank.com//upload/iblock/7ca/7ca4577cacd6bb9280f0991f203a4abf.jpg https://kino-bank.com//upload/iblock/57d/57d242cd2d1ea088242fe3d47407ffb7.jpg https://kino-bank.com//upload/iblock/fe0/fe00ca340a859c2644950d598caf9686.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-8/,"Двухкомнатная квартира ",https://kino-bank.com//upload/iblock/1d1/1d1fcbe521f3a32af4dcfb2c1c10bcec.jpg https://kino-bank.com//upload/iblock/369/36910db7306b1498ec6c9cede9cde6d6.jpg https://kino-bank.com//upload/iblock/79b/79bc75307ba48d42934fb4c767e23e6d.jpg https://kino-bank.com//upload/iblock/940/940484555e990c9b50d3d54abf24b153.jpg https://kino-bank.com//upload/iblock/359/359352d40989c51cfdfc0d93cf27dcbe.jpg https://kino-bank.com//upload/iblock/bd5/bd541b679c80a82d3499f98cdb98394f.jpg https://kino-bank.com//upload/iblock/229/229b1059873f553b96c56d07d8439d58.jpg https://kino-bank.com//upload/iblock/746/746390d107f8278ebc95880aff4234e1.jpg https://kino-bank.com//upload/iblock/ab8/ab8ac0a6b6482bdc50cf130d148c09c2.jpg https://kino-bank.com//upload/iblock/a2b/a2bca19902b820ee4b79dc2edbe3ca5a.jpg https://kino-bank.com//upload/iblock/0be/0be80332503d1ec36a0bb654c6cacd8f.jpg https://kino-bank.com//upload/iblock/780/780a26b284cbf9837de0e604906b5bf3.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-7/,"Двухкомнатная квартира ",https://kino-bank.com//upload/iblock/6c0/6c022393d948640d9a8c559ff1f403c4.jpg https://kino-bank.com//upload/iblock/e75/e75a4da50b02fb374db8e99e4fbdf9af.jpg https://kino-bank.com//upload/iblock/b07/b07a60a6a09669b806aa7d5399e09d9f.jpg https://kino-bank.com//upload/iblock/d38/d38c26756487ddcf66bd8e77a6fd78e6.jpg https://kino-bank.com//upload/iblock/ce3/ce3669d806a0608d8af165332c301c5e.jpg https://kino-bank.com//upload/iblock/80b/80b95f9c7b705048dc6f0e1e1a2f2e21.jpg https://kino-bank.com//upload/iblock/e20/e20555c0bc538b6310faebea05f736ba.jpg https://kino-bank.com//upload/iblock/066/066ba6d7f1b339156c522fdb88c966b3.jpg https://kino-bank.com//upload/iblock/259/259ed0401caabd7d1fc4d6c1fb46f510.jpg https://kino-bank.com//upload/iblock/52c/52cc77e3dc5db152e9d8ab45567ea63f.jpg https://kino-bank.com//upload/iblock/6a6/6a6fecf2f20817d0214d244610e453a0.jpg https://kino-bank.com//upload/iblock/5ea/5eac7a05e864a7446d18ff144fbf2149.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-dybenko/,"Двухкомнатная квартира (Дыбенко) Объект находится в архиве. ",https://kino-bank.com//upload/iblock/36b/36b3ae25a94b16ea5f2bb3a0c16e387a.jpg https://kino-bank.com//upload/iblock/10e/10e948d65486266d9ac4b69a26233640.jpg https://kino-bank.com//upload/iblock/933/9331ed1655d8d1cd16236ed8af868d5f.jpg https://kino-bank.com//upload/iblock/ec7/ec761cb771d70d5770f5160e888972ba.jpg https://kino-bank.com//upload/iblock/b6b/b6b118bf994e3ee97889e70535f28add.jpg https://kino-bank.com//upload/iblock/508/508092fb3bc78cc9c02f55c2f0381e92.jpg https://kino-bank.com//upload/iblock/9c8/9c82f28d0229df671d9c7ea0474fcded.jpg https://kino-bank.com//upload/iblock/678/6783d0623c89f41a95e85778e1dcd3e4.jpg https://kino-bank.com//upload/iblock/115/115ff3ffb76c87743f551d95dc55ceef.jpg https://kino-bank.com//upload/iblock/25b/25b33c777352932d06c49ae4b03e2632.jpg https://kino-bank.com//upload/iblock/1f9/1f9bb5951e3b862480fdb277b5e3e03f.jpg https://kino-bank.com//upload/iblock/4c8/4c86c760fc5d953a50c77ab5d20f7282.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-dybenko-2/,"Трехкомнатная квартира (Дыбенко) ",https://kino-bank.com//upload/iblock/85c/85c9c556d401758a993869d052e8473a.jpg https://kino-bank.com//upload/iblock/c00/c00bb12b47b624f34b6e1c92cbcdfe43.jpg https://kino-bank.com//upload/iblock/558/55860657e9ba4fb32e5c9768223234df.jpg https://kino-bank.com//upload/iblock/780/7800c18b1f777fcfb2a98720f510fca6.jpg https://kino-bank.com//upload/iblock/d49/d490b43998202e654266b8d0f75939e5.jpg https://kino-bank.com//upload/iblock/3d7/3d7bdded09fd0e960eeb47d32ed4d48e.jpg https://kino-bank.com//upload/iblock/713/7135b9944cc0be733ef7c80dca77367e.jpg https://kino-bank.com//upload/iblock/cf0/cf09a57df6f43eacf065b66e74d392ca.jpg https://kino-bank.com//upload/iblock/62d/62d4f3b5fc4429e70885a7a8e6dbeb83.jpg https://kino-bank.com//upload/iblock/e4f/e4fff0d0f1e73b4668dde48e24f5d990.jpg https://kino-bank.com//upload/iblock/cbf/cbf047d86e0397ac8c0e98833720a223.jpg https://kino-bank.com//upload/iblock/a1a/a1ad20feb9ac88fd83488b439811c572.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-dybenko/,"Трехкомнатная квартира (Дыбенко) ",https://kino-bank.com//upload/iblock/cf1/cf156924ce65934b7aa8fd2cddb65777.jpg https://kino-bank.com//upload/iblock/940/94044b7886364f4c51f70534c46695fd.jpg https://kino-bank.com//upload/iblock/b8b/b8ba86a7a6ad8f3b19f451865561a66a.jpg https://kino-bank.com//upload/iblock/f4b/f4b4bb0dff23f95d5f46c28e7023725a.jpg https://kino-bank.com//upload/iblock/f06/f061d7f82d81fd81205ee6ca9ffbb54d.jpg https://kino-bank.com//upload/iblock/2f6/2f6f53fd7ae10d692700c851b9902a13.jpg https://kino-bank.com//upload/iblock/1e0/1e095de5f2dcec52bdf0710ccfd2c062.jpg https://kino-bank.com//upload/iblock/915/91521d63767aabad06e84b8a1a0e807e.jpg https://kino-bank.com//upload/iblock/135/1352cda7bcda5d0ca0586a8d28add263.jpg https://kino-bank.com//upload/iblock/b73/b737312663cabb00d0525d5212f1c2a4.jpg https://kino-bank.com//upload/iblock/db1/db12dad7392eb07f32c2ebfd0788a364.jpg https://kino-bank.com//upload/iblock/20a/20ae40166df1268aacf23a6a26ee0217.jpg,,0
https://kino-bank.com/listings/trehkomnatnaya-kvartira-korolev/,"Трехкомнатная квартира (Королев) ",https://kino-bank.com//upload/iblock/bd5/bd5fa3e120a51d85b45f4f032a2e2d1e.jpeg https://kino-bank.com//upload/iblock/49e/49e4e3d8624c287b103d63aa3f0ff26b.jpeg https://kino-bank.com//upload/iblock/31b/31ba5a4dff59ba44deffea8a80a68147.jpeg https://kino-bank.com//upload/iblock/97a/97a9b203fefe12918747f293a64cce55.jpeg https://kino-bank.com//upload/iblock/44f/44fb2ad6a0c65c15433b2e2dcc60f83a.jpeg https://kino-bank.com//upload/iblock/f38/f385477dba0959226938a7e59e31c4fe.jpeg https://kino-bank.com//upload/iblock/28a/28aed770cab4e5df99d91a692e471f0a.jpeg https://kino-bank.com//upload/iblock/9f1/9f1a025ad567f849cac48bc84ba72441.jpeg https://kino-bank.com//upload/iblock/d84/d842c308ba0bea355a674f444b381c64.jpeg https://kino-bank.com//upload/iblock/dbd/dbde248bca2384975ab28e26e6a02bc6.jpeg https://kino-bank.com//upload/iblock/9cc/9cc0f111b3b4b477a77572ddf805e093.jpeg https://kino-bank.com//upload/iblock/cea/ceabfc8ca143b622f68d0aa40b315303.jpeg,,0
https://kino-bank.com/listings/kvartira-v-stile-90-h/,"Квартира в стиле 90-х Москва, район Алтуфьевский. ",https://kino-bank.com//upload/iblock/d7c/d7c6ff1348a01cd35630f66ee1839fb2.jpg https://kino-bank.com//upload/iblock/f8e/f8e2e6482f3836cca0a955e26e7625c8.jpg https://kino-bank.com//upload/iblock/d12/d127a0c988ee66ba3693272e8a33dd74.jpg https://kino-bank.com//upload/iblock/f0e/f0e682c9ff04a36acd57910956a37cc4.jpg https://kino-bank.com//upload/iblock/bf7/bf7f824c76f57dcf6ed75574462302e2.jpg https://kino-bank.com//upload/iblock/508/508c1f62796a09bd3f4343eaa39493a3.jpg https://kino-bank.com//upload/iblock/37a/37aad38befd888f3c9a1685c01be90a5.jpg https://kino-bank.com//upload/iblock/777/7771b538eca8fdb8133dec7d2436bc62.jpg https://kino-bank.com//upload/iblock/73a/73a57e18d5271735a8b91589dbca07ea.jpg https://kino-bank.com//upload/iblock/0ac/0acf110fbcf7153be367e4c011a97558.jpg,,0
https://kino-bank.com/listings/loft-na-elektrozavodskoj/,"Лофт на Электрозаводской Лофт площадью 112 м2 с кухней и антресолью.one- 5 метров потолки (на потолке мет. балки можно подвешивать конструкции) one- туалет one- маленькая сцена one- по электричеству 220/380 Вт one- общ. 15 кВт one- пианино one- качели one- барная стойка one- широкие подоконники one- много предметов интерьера one- грузовой лифт one- возможность поставить свет с улицы нет (т/к высоко) one- клубное ночное освещение one- панорама на город ",https://kino-bank.com//upload/iblock/c2c/c2cf6e56c08309dad178cfb4d5d26120.jpg https://kino-bank.com//upload/iblock/ca5/ca5075f4553b05e8b950879755267086.jpg https://kino-bank.com//upload/iblock/bdf/bdf52f15735d1a9931592877cc16d13a.jpg https://kino-bank.com//upload/iblock/27c/27c99317f052f5a33db2859fae4e518f.jpg https://kino-bank.com//upload/iblock/041/041c14c6116321354fd6d0e72ad11fd6.jpg https://kino-bank.com//upload/iblock/c4b/c4bf36a6e12506e189d9b813b61ef657.jpg https://kino-bank.com//upload/iblock/5a8/5a8eec2f0abfa72a1010cca33360c51c.jpg https://kino-bank.com//upload/iblock/920/9200956b152626a74d0f414b6d32a6cb.jpg,,0
https://kino-bank.com/listings/kvartira-loft-v-moskve-dlya-syomok/,"Квартира-лофт в Москве для съёмок Квартира расположена на 4-м этаже, без балкона.oneoneОБЪЕКТ НАХОДИТСЯ В АРХИВЕ ",https://kino-bank.com//upload/iblock/6d1/6d1b49b6cbc291e8105083ff64a76364.jpeg https://kino-bank.com//upload/iblock/ca2/ca2476031f1f6cb1ef8b08d6a8e12fcc.jpeg https://kino-bank.com//upload/iblock/86f/86f55c83ca6106a0c62e4cdc5c0c7663.jpeg https://kino-bank.com//upload/iblock/469/4692b5463058728464cb7749d94f8ebb.jpeg https://kino-bank.com//upload/iblock/f8c/f8c40ac94565542eefbb4c60aaa56078.jpeg https://kino-bank.com//upload/iblock/d3e/d3e533a1514d2e5046730d5703a381b4.jpeg https://kino-bank.com//upload/iblock/d3d/d3df94a55ad8a59153d0fe729068e125.jpeg https://kino-bank.com//upload/iblock/587/587155f1e4c5885cf8b1bbd04c11e238.jpeg https://kino-bank.com//upload/iblock/f82/f82e65a563e7c446a363d163f4dfc861.jpeg https://kino-bank.com//upload/iblock/017/017df0fd518bf241e3c74f10b3a72632.jpeg https://kino-bank.com//upload/iblock/edc/edce9162e43e1010f166cb6d22668ad6.jpeg https://kino-bank.com//upload/iblock/438/4380cf3703fc625644d10dc23b29524a.jpeg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-3/,"Двухкомнатная квартира ",https://kino-bank.com//upload/iblock/a0b/a0b255a60221f3c86295a751d8c7663a.jpg https://kino-bank.com//upload/iblock/c8f/c8f382bdec0dcd78afbee1bf801f1809.jpg https://kino-bank.com//upload/iblock/74c/74c798b82b1d14d450d706cab64003f9.jpg https://kino-bank.com//upload/iblock/9d6/9d6576c82d9470b6a9c49daa6e94e6a5.jpg https://kino-bank.com//upload/iblock/ae2/ae22e9e8bc0c1c86119182ae2715736c.jpg https://kino-bank.com//upload/iblock/0c2/0c2a342b806b93ad774717aae94f6751.jpg https://kino-bank.com//upload/iblock/762/762051ee1e76a7935fe3e21544341d6d.jpg https://kino-bank.com//upload/iblock/6ce/6ce56764b462b1136b8a6501e5f9cece.jpg https://kino-bank.com//upload/iblock/e0d/e0dcb0b39494461759acdd5bf4f59f83.jpg https://kino-bank.com//upload/iblock/866/8662d4017eb62f7b10bcbf8281e803d3.jpg https://kino-bank.com//upload/iblock/d04/d04dada4478ca54d5d5307b2478cd2e8.jpg https://kino-bank.com//upload/iblock/49f/49f7ae732a8132f31e0cbbeecac308cc.jpg,,0
https://kino-bank.com/listings/dvuhkomnatnaya-kvartira-2/,"Двухкомнатная квартира ",https://kino-bank.com//upload/iblock/f11/f1176b44428be0253ef3f6ee375c74b8.jpg https://kino-bank.com//upload/iblock/421/421885803ca6d712324315de456daa47.jpg https://kino-bank.com//upload/iblock/f1b/f1bbadca3312a304de5610bad1724582.jpg https://kino-bank.com//upload/iblock/462/462c1b623717adb6fd0b1f9a27944746.jpg https://kino-bank.com//upload/iblock/106/106afa6d67df54a29d5341dc27eb1087.jpg https://kino-bank.com//upload/iblock/40f/40f583a23fa2c8d7850385c47b417975.jpg https://kino-bank.com//upload/iblock/139/13931780070795a3ef3d74aaf89e3d9f.jpg https://kino-bank.com//upload/iblock/648/6480c6a01b93d77debfacf34f3d7630a.jpg https://kino-bank.com//upload/iblock/2e2/2e2451de63bc37ee80fd401e9f3e2139.jpg https://kino-bank.com//upload/iblock/ae3/ae3d81c678f1f4f54f32dd234c2aa8aa.jpg https://kino-bank.com//upload/iblock/386/38611e62793f0c26b0d634c88cc14981.jpg,,0
